Timestamp              ,InitDurationInMS,DurationInMS,BilledDurationInMS,MemorySetInMB,MemoryUsedInMB
2020-08-08 21:44:53.579,252.71          ,4679.54     ,4700              ,128          ,96
2020-08-08 21:44:48.313,216.97          ,4877.51     ,4900              ,128          ,95
2020-08-08 21:44:42.846,211.91          ,4770.57     ,4800              ,128          ,95
2020-08-08 21:44:36.779,257.81          ,4869.59     ,4900              ,128          ,95
2020-08-08 21:44:26.019,235.95          ,4909.17     ,5000              ,128          ,95
2020-08-08 21:44:20.545,225.58          ,4824.99     ,4900              ,128          ,95
2020-08-08 21:44:15.145,286.41          ,4891.14     ,4900              ,128          ,96
2020-08-08 21:44:09.645,226.01          ,5005.07     ,5100              ,128          ,95
2020-08-08 21:44:03.993,214.31          ,4588.76     ,4600              ,128          ,96
2020-08-08 21:43:58.842,216.72          ,4836.74     ,4900              ,128          ,95
2020-08-08 21:43:53.489,221.82          ,4729.5      ,4800              ,128          ,96
2020-08-08 21:43:48.226,221.6           ,4665.23     ,4700              ,128          ,96
2020-08-08 21:43:42.896,232.31          ,4705.71     ,4800              ,128          ,96
2020-08-08 21:43:37.657,216.18          ,4793.5      ,4800              ,128          ,96
2020-08-08 21:43:32.354,218.41          ,4756.75     ,4800              ,128          ,96
2020-08-08 21:43:26.968,218.25          ,4792.1      ,4800              ,128          ,96
2020-08-08 21:43:21.571,224.05          ,4938.01     ,5000              ,128          ,96
2020-08-08 21:43:16.051,229.01          ,4844.69     ,4900              ,128          ,96
2020-08-08 21:43:10.645,217.21          ,4578.5      ,4600              ,128          ,96
2020-08-08 21:43:05.565,235.54          ,4766.51     ,4800              ,128          ,96
2020-08-08 21:43:00.258,195.14          ,4515.55     ,4600              ,128          ,95
2020-08-08 21:42:55.228,242.52          ,4764.49     ,4800              ,128          ,96
2020-08-08 21:42:49.894,213.88          ,4729.94     ,4800              ,128          ,96
2020-08-08 21:42:44.535,219.92          ,4701.96     ,4800              ,128          ,96
2020-08-08 21:42:39.298,247.38          ,4785.01     ,4800              ,128          ,96
2020-08-08 21:42:33.923,221.55          ,4797.98     ,4800              ,128          ,96
2020-08-08 21:42:28.479,234             ,4791.04     ,4800              ,128          ,95
2020-08-08 21:42:23.133,213.24          ,4565.28     ,4600              ,128          ,95
2020-08-08 21:42:17.953,204.53          ,4665.71     ,4700              ,128          ,96
2020-08-08 21:42:12.798,200.91          ,4650.38     ,4700              ,128          ,96
2020-08-08 21:42:07.591,213.06          ,4742.85     ,4800              ,128          ,96
2020-08-08 21:42:02.299,204.38          ,4705.63     ,4800              ,128          ,96
2020-08-08 21:41:57.071,218.45          ,4825.85     ,4900              ,128          ,96
2020-08-08 21:41:51.740,234.11          ,4839.8      ,4900              ,128          ,96
2020-08-08 21:41:46.326,208.54          ,4826.33     ,4900              ,128          ,95
2020-08-08 21:41:40.941,221.65          ,4533.17     ,4600              ,128          ,95
2020-08-08 21:41:30.917,213.94          ,4725.26     ,4800              ,128          ,96
2020-08-08 21:41:25.628,221.41          ,4816.43     ,4900              ,128          ,95
2020-08-08 21:41:20.317,251.17          ,4775.23     ,4800              ,128          ,96
2020-08-08 21:41:14.990,237.84          ,4846.04     ,4900              ,128          ,96
2020-08-08 21:41:04.240,221.23          ,4793.71     ,4800              ,128          ,96
2020-08-08 21:40:58.840,221.36          ,4816.6      ,4900              ,128          ,96
2020-08-08 21:40:53.482,232.62          ,4681.37     ,4700              ,128          ,96
2020-08-08 21:40:48.162,219.13          ,4727.16     ,4800              ,128          ,96
2020-08-08 21:40:42.891,225.14          ,4773.73     ,4800              ,128          ,96
2020-08-08 21:40:37.464,207.76          ,4687.58     ,4700              ,128          ,96
2020-08-08 21:40:32.181,261.56          ,4927.44     ,5000              ,128          ,96
2020-08-08 21:40:26.654,195.05          ,4475.81     ,4500              ,128          ,96
2020-08-08 21:40:21.636,225.92          ,4757.21     ,4800              ,128          ,96
2020-08-08 21:40:16.323,201.21          ,4684.64     ,4700              ,128          ,95
2020-08-08 21:40:11.076,258.6           ,4808.83     ,4900              ,128          ,96
2020-08-08 21:40:05.698,268.4           ,4784.21     ,4800              ,128          ,96
2020-08-08 21:40:00.341,216.4           ,4790.57     ,4800              ,128          ,96
2020-08-08 21:39:55.011,233.34          ,4831.33     ,4900              ,128          ,96
2020-08-08 21:39:49.556,199.26          ,4646.56     ,4700              ,128          ,96
2020-08-08 21:39:44.302,206.33          ,4824.83     ,4900              ,128          ,95
2020-08-08 21:39:38.940,213.19          ,4737.22     ,4800              ,128          ,96
2020-08-08 21:39:33.633,201.57          ,4709.6      ,4800              ,128          ,96
2020-08-08 21:39:13.354,                ,1.14        ,100               ,128          ,96
2020-08-08 21:39:11.890,                ,1.29        ,100               ,128          ,96
2020-08-08 21:39:10.667,                ,0.92        ,100               ,128          ,96
2020-08-08 21:39:02.929,204.37          ,4865.96     ,4900              ,128          ,96
2020-08-08 21:28:09.230,                ,0.99        ,100               ,128          ,96
2020-08-08 21:28:06.450,                ,0.93        ,100               ,128          ,96
2020-08-08 21:22:05.269,221.06          ,4826.1      ,4900              ,128          ,95
2020-08-08 21:21:59.949,207.76          ,4487.43     ,4500              ,128          ,96
2020-08-08 21:21:49.633,209.23          ,4672.48     ,4700              ,128          ,95
2020-08-08 21:21:44.481,216.6           ,4706.88     ,4800              ,128          ,96
2020-08-08 21:21:39.299,216.13          ,4799.28     ,4800              ,128          ,96
2020-08-08 21:21:33.992,224.95          ,4772.39     ,4800              ,128          ,96
2020-08-08 21:21:28.570,225.43          ,4744.36     ,4800              ,128          ,96
2020-08-08 21:21:23.305,274.29          ,4779.43     ,4800              ,128          ,96
2020-08-08 21:21:17.615,208.91          ,4625.68     ,4700              ,128          ,96
2020-08-08 21:21:12.468,201.17          ,4921.79     ,5000              ,128          ,95
2020-08-08 21:21:06.897,229.87          ,4657.49     ,4700              ,128          ,96
2020-08-08 21:21:01.668,230.04          ,4755.92     ,4800              ,128          ,96
2020-08-08 21:20:56.334,230.22          ,4817.89     ,4900              ,128          ,96
2020-08-08 21:20:50.977,252.73          ,4800.61     ,4900              ,128          ,96
2020-08-08 21:20:45.505,231.7           ,4824.78     ,4900              ,128          ,96
2020-08-08 21:20:40.176,205.16          ,4633.25     ,4700              ,128          ,96
2020-08-08 21:20:35.010,222.27          ,4708.29     ,4800              ,128          ,96
2020-08-08 21:20:29.775,208.47          ,4654.32     ,4700              ,128          ,95
2020-08-08 21:20:24.539,258.34          ,4852.05     ,4900              ,128          ,96
2020-08-08 21:20:19.129,216.77          ,4745.66     ,4800              ,128          ,95
2020-08-08 21:20:13.778,267.24          ,4973.86     ,5000              ,128          ,96
2020-08-08 21:20:08.205,220.53          ,4865.61     ,4900              ,128          ,96
2020-08-08 21:20:02.765,207.65          ,4754.24     ,4800              ,128          ,95
2020-08-08 21:19:57.479,227.43          ,4683.69     ,4700              ,128          ,96
2020-08-08 21:19:52.302,210.21          ,4780.98     ,4800              ,128          ,95
2020-08-08 21:19:46.951,212.79          ,4818.43     ,4900              ,128          ,95
2020-08-08 21:19:41.659,217.92          ,4729.14     ,4800              ,128          ,96
2020-08-08 21:19:36.393,218.96          ,4603.34     ,4700              ,128          ,95
2020-08-08 21:19:31.287,225.62          ,4739.97     ,4800              ,128          ,96
2020-08-08 21:19:26.074,219.36          ,4831.82     ,4900              ,128          ,96
2020-08-08 21:19:20.712,209.17          ,4508.98     ,4600              ,128          ,96
2020-08-08 21:19:15.622,219.93          ,4845.61     ,4900              ,128          ,96
2020-08-08 21:19:10.278,235.55          ,4819.01     ,4900              ,128          ,96
2020-08-08 21:19:04.779,213.63          ,4849.42     ,4900              ,128          ,96
2020-08-08 21:18:59.395,212.26          ,4523.79     ,4600              ,128          ,96
2020-08-08 21:18:54.398,221.56          ,4745.71     ,4800              ,128          ,96
2020-08-08 21:18:43.728,206.25          ,4777.37     ,4800              ,128          ,95
2020-08-08 21:18:38.328,221.4           ,4857.81     ,4900              ,128          ,96
2020-08-08 21:18:27.629,205.2           ,4801.61     ,4900              ,128          ,96
2020-08-08 21:18:22.341,240.04          ,4862.73     ,4900              ,128          ,96
2020-08-08 21:18:16.921,247.27          ,4810.42     ,4900              ,128          ,96
2020-08-08 21:18:11.520,257.32          ,4763.98     ,4800              ,128          ,96
2020-08-08 21:18:05.904,225.38          ,4816.77     ,4900              ,128          ,96
2020-08-08 21:18:00.570,212.31          ,4657.23     ,4700              ,128          ,96
2020-08-08 21:17:55.396,220.96          ,4465.8      ,4500              ,128          ,96
2020-08-08 21:17:50.254,201.99          ,4644.08     ,4700              ,128          ,96
2020-08-08 21:17:45.137,235.38          ,4730.21     ,4800              ,128          ,96
2020-08-08 21:17:39.908,201.41          ,4669.74     ,4700              ,128          ,96
2020-08-08 21:17:34.714,212.76          ,4977.31     ,5000              ,128          ,95
2020-08-08 21:17:29.210,222.63          ,4768.79     ,4800              ,128          ,96
2020-08-08 21:17:23.913,244.64          ,4848.79     ,4900              ,128          ,96
2020-08-08 21:17:18.451,280.31          ,4683.28     ,4700              ,128          ,96
2020-08-08 21:17:13.060,230             ,4852.24     ,4900              ,128          ,96
2020-08-08 21:17:07.653,225.66          ,4904.55     ,5000              ,128          ,96
2020-08-08 21:17:02.082,234.22          ,4824.72     ,4900              ,128          ,96
2020-08-08 21:16:56.723,220.85          ,4665.83     ,4700              ,128          ,96
2020-08-08 21:16:51.481,194.16          ,4783.76     ,4800              ,128          ,95
2020-08-08 21:16:46.181,204.26          ,4705.67     ,4800              ,128          ,96
2020-08-08 21:16:40.781,208.85          ,4785.87     ,4800              ,128          ,96
2020-08-08 21:16:35.450,220.18          ,4685.26     ,4700              ,128          ,95
2020-08-08 21:16:30.079,217.57          ,4809.62     ,4900              ,128          ,96
2020-08-08 21:16:24.676,225.1           ,4858.21     ,4900              ,128          ,96
2020-08-08 21:16:19.283,243.98          ,4818.62     ,4900              ,128          ,96
2020-08-08 21:16:13.932,276.26          ,4990.9      ,5000              ,128          ,96
2020-08-08 21:16:08.285,237.64          ,4884.64     ,4900              ,128          ,95
2020-08-08 21:16:02.838,216.73          ,4866.5      ,4900              ,128          ,95
2020-08-08 21:15:57.168,227.85          ,4814.78     ,4900              ,128          ,96
2020-08-08 21:15:51.838,243.43          ,4907.53     ,5000              ,128          ,96
2020-08-08 21:15:46.285,232.42          ,4809.2      ,4900              ,128          ,95
2020-08-08 21:15:40.858,215.01          ,4686.22     ,4700              ,128          ,96
2020-08-08 21:15:35.652,204.45          ,4646.33     ,4700              ,128          ,96
2020-08-08 21:15:30.508,228.84          ,4786.33     ,4800              ,128          ,95
2020-08-08 21:15:25.179,210.82          ,4815.41     ,4900              ,128          ,95
2020-08-08 21:15:19.653,192.43          ,4606.16     ,4700              ,128          ,96
2020-08-08 21:15:14.564,216.21          ,4746.48     ,4800              ,128          ,96
2020-08-08 21:15:09.308,237.26          ,4833.02     ,4900              ,128          ,96
2020-08-08 21:15:03.937,214.38          ,4727.79     ,4800              ,128          ,96
2020-08-08 21:14:58.654,222.32          ,4739.97     ,4800              ,128          ,96
2020-08-08 21:14:53.330,225.1           ,4896.31     ,4900              ,128          ,96
2020-08-08 21:14:47.902,218.07          ,4803.87     ,4900              ,128          ,96
2020-08-08 21:14:42.538,215.63          ,4726.91     ,4800              ,128          ,95
2020-08-08 21:14:37.290,228.41          ,4885.83     ,4900              ,128          ,96
2020-08-08 21:14:31.798,244.99          ,4749.65     ,4800              ,128          ,96
2020-08-08 21:14:26.427,228.14          ,4984.65     ,5000              ,128          ,95
2020-08-08 21:14:20.920,214.4           ,4693.31     ,4700              ,128          ,95
2020-08-08 21:14:15.663,240.92          ,4826.64     ,4900              ,128          ,96
2020-08-08 21:14:10.275,223.32          ,4715.29     ,4800              ,128          ,96
2020-08-08 21:14:05.000,225.35          ,4848.69     ,4900              ,128          ,96
2020-08-08 21:13:59.567,204.99          ,4664.47     ,4700              ,128          ,95
2020-08-08 21:13:54.328,194.6           ,4444.5      ,4500              ,128          ,96
2020-08-08 21:13:49.246,209.66          ,4796.75     ,4800              ,128          ,96
2020-08-08 21:13:43.863,218             ,4460.02     ,4500              ,128          ,96
2020-08-08 21:13:38.823,233.94          ,4763.39     ,4800              ,128          ,96
2020-08-08 21:13:33.241,208.28          ,4706.66     ,4800              ,128          ,95
2020-08-08 21:13:27.989,236.61          ,4786.36     ,4800              ,128          ,95
2020-08-08 21:13:22.627,229.1           ,4957.73     ,5000              ,128          ,95
2020-08-08 21:13:17.099,213.37          ,4805.98     ,4900              ,128          ,96
2020-08-08 21:12:25.724,189.12          ,4109.19     ,4200              ,128          ,96
